row,recipient,recipient_line2,ein,city,state,irc_section,cash_amount,noncash_amount,purpose
13239,OMAHA COMMUNITY FOUNDATION DONOR DIRECTED DEPOSITO,,363789990,OMAHA,NE,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13240,OMAHA HEBREW ACADEMY,,470543661,OMAHA,NE,501(C)3,191863,,FOR RECIPIENT'S EXEMPT PURPOSE
13241,OMAHA HOME FOR BOYS,,470376529,OMAHA,NE,501(C)3,21500,,FOR RECIPIENT'S EXEMPT PURPOSE
13242,OMAHA PERMACULTURE,,475544037,OMAHA,NE,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
13243,OMAHA SYMPHONY ASSOCIATION,,476039304,OMAHA,NE,501(C)3,51000,,FOR RECIPIENT'S EXEMPT PURPOSE
13244,OMAYRA AMAYA FLAMENCO DANCE COMPANY INC,,043236362,MIAMI BEACH,FL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13245,OMEGA CHARITIES INC,,020803693,GREAT FALLS,VA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
13246,OMEGA INSTITUTE FOR HOLISTIC STUDIES INC,,237233306,RHINEBECK,NY,501(C)3,17000,,FOR RECIPIENT'S EXEMPT PURPOSE
13247,OMF INTERNATIONAL INC,,230470990,LITTLETON,CO,501(C)3,55450,,FOR RECIPIENT'S EXEMPT PURPOSE
13248,ON BEING PROJECT,,462775553,MINNEAPOLIS,MN,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
13249,ON LOK INC,,943101464,SAN FRANCISCO,CA,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
13250,ON POINT FOR COLLEGE INC,,161569356,SYRACUSE,NY,501(C)3,206500,,FOR RECIPIENT'S EXEMPT PURPOSE
13251,ON THE RISE INC,,043290689,CAMBRIDGE,MA,501(C)3,32500,,FOR RECIPIENT'S EXEMPT PURPOSE
13252,ONAWAY CAMP TRUST,,020261393,HEBRON,NH,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
13253,ONBIKES PENSACOLA INC,,813322216,PENSACOLA,FL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13254,ONCE UPON OUR TIME CAPSULE,,883477844,CHICAGO,IL,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
13255,ONE ACCORD FOR KIDS,,833387362,MIDLAND,TX,501(C)3,100002,,FOR RECIPIENT'S EXEMPT PURPOSE
13256,ONE ACRE FUND,,203668110,HIGHLAND PARK,IL,501(C)3,154760,,FOR RECIPIENT'S EXEMPT PURPOSE
13257,ONE AIM ILLINOIS,,823786602,CHICAGO,IL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
13258,ONE AND ALL CHURCH,,956006335,SAN DIMAS,CA,501(C)3,292650,,FOR RECIPIENT'S EXEMPT PURPOSE
13259,ONE ARIZONA,,371782220,PHOENIX,AZ,501(C)3,250000,,FOR RECIPIENT'S EXEMPT PURPOSE
13260,ONE CALL FOR ALL,,910782393,BAINBRIDGE ISLAND,WA,501(C)3,27400,,FOR RECIPIENT'S EXEMPT PURPOSE
13261,ONE CAUCASUS INC,,881064294,CAMBRIDGE,MA,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
13262,ONE CITY CHURCH,,843474127,LITTLETON,CO,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
13263,ONE CITY SCHOOLS INC,,471490574,MONONA,WI,501(C)3,30500,,FOR RECIPIENT'S EXEMPT PURPOSE
13264,ONE COLLECTIVE NFP,,366069820,ELGIN,IL,501(C)3,25500,,FOR RECIPIENT'S EXEMPT PURPOSE
13265,ONE DAYS WAGES,,262566653,SEATTLE,WA,501(C)3,15600,,FOR RECIPIENT'S EXEMPT PURPOSE
13266,ONE FAMILY FUND,,113585917,TEANECK,NJ,501(C)3,21000,,FOR RECIPIENT'S EXEMPT PURPOSE
13267,ONE FOR ISRAEL,,611901718,GRAPEVINE,TX,501(C)3,26500,,FOR RECIPIENT'S EXEMPT PURPOSE
13268,ONE HEART FOR HOPE,,263057344,FOOTHILL RANCH,CA,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
13269,ONE HEART HEALTH,,823160887,SAINT PAUL,MN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13270,ONE HOUSE AT A TIME,,233046871,AMBLER,PA,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
13271,ONE LAX BAHAMAS INC,,850540047,BOCA RATON,FL,501(C)3,60000,,FOR RECIPIENT'S EXEMPT PURPOSE
13272,ONE LIFE CITY CHURCH,,811156950,FULLERTON,CA,501(C)3,21020,,FOR RECIPIENT'S EXEMPT PURPOSE
13273,ONE LIFE NETWORK INC,,208973283,EVANSVILLE,IN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13274,ONE LOVE ANIMAL RESCUE GROUP INC,,463468884,BROWNS MILLS,NJ,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
13275,ONE MIND INSTITUTE,,680359707,RUTHERFORD,CA,501(C)3,60000,,FOR RECIPIENT'S EXEMPT PURPOSE
13276,ONE MINISTRIES INC,,237399346,WASHINGTON,DC,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13277,ONE MISSION SOCIETY USA INC,,951891575,GREENWOOD,IN,501(C)3,11300,,FOR RECIPIENT'S EXEMPT PURPOSE
13278,ONE PURSE INC,,452860786,ORLANDO,FL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
13279,ONE ROOM SCHOOL,,474299266,SEQUIM,WA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13280,ONE SHEEP INC,,873378086,SARASOTA,FL,501(C)3,6200,,FOR RECIPIENT'S EXEMPT PURPOSE
13281,ONE SIMPLE WISH,,263128590,EWING,NJ,501(C)3,7250,,FOR RECIPIENT'S EXEMPT PURPOSE
13282,ONE SPIRIT,,263592983,RAPID CITY,SD,501(C)3,5350,,FOR RECIPIENT'S EXEMPT PURPOSE
13283,ONE STEP FOR ANIMALS,,465536026,TUCSON,AZ,501(C)3,130500,,FOR RECIPIENT'S EXEMPT PURPOSE
13284,ONE TAIL AT A TIME NFP,,262125306,CHICAGO,IL,501(C)3,18800,,FOR RECIPIENT'S EXEMPT PURPOSE
13285,ONE TO WORLD INC,,133179151,NEW YORK,NY,501(C)3,20700,,FOR RECIPIENT'S EXEMPT PURPOSE
13286,ONE TREE PLANTED INC,,464664562,SHELBURNE,VT,501(C)3,59540,,FOR RECIPIENT'S EXEMPT PURPOSE
13287,ONE VET AT A TIME INC,,834706216,PARRISH,FL,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
13288,ONE WAY LOVE INC,,842845277,PEARL RIVER,LA,501(C)3,5700,,FOR RECIPIENT'S EXEMPT PURPOSE
13289,ONE WORLD CHILDRENS FUND,,770479205,LOS ANGELES,CA,501(C)3,63000,,FOR RECIPIENT'S EXEMPT PURPOSE
13290,ONE WORLD SURGERY,,475128573,DEERFIELD,IL,501(C)3,55500,,FOR RECIPIENT'S EXEMPT PURPOSE
13291,ONE805 INC,,832571437,SANTA BARBARA,CA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13292,ONECHILD GLOBAL,,841087689,COLORADO SPRINGS,CO,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
13293,ONE-EIGHTY PLACE,,570789483,CHARLESTON,SC,501(C)3,24000,,FOR RECIPIENT'S EXEMPT PURPOSE
13294,ONEG SHABBOS AND YOM TOV,,113407716,BROOKLYN,NY,501(C)3,24000,,FOR RECIPIENT'S EXEMPT PURPOSE
13295,ONEGOAL,,562369898,CHICAGO,IL,501(C)3,67500,,FOR RECIPIENT'S EXEMPT PURPOSE
13296,ONEJUSTICE,,942589423,SAN FRANCISCO,CA,501(C)3,5250,,FOR RECIPIENT'S EXEMPT PURPOSE
13297,ONEREEF WORLDWIDE STEWARDSHIP,,464293324,SANTA CRUZ,CA,501(C)3,405000,,FOR RECIPIENT'S EXEMPT PURPOSE
13298,ONEREFUGEE,,464328379,SALT LAKE CITY,UT,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
13299,ONESIGHT,,311385607,MASON,OH,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
13300,ONESKY,,954714047,BERKELEY,CA,501(C)3,92200,,FOR RECIPIENT'S EXEMPT PURPOSE
13301,ONLY ONE INC,,462746860,NEW YORK,NY,501(C)3,35000,,FOR RECIPIENT'S EXEMPT PURPOSE
13302,ONRAMP INC,,815240446,COLLEGE STA,TX,501(C)3,45500,,FOR RECIPIENT'S EXEMPT PURPOSE
13303,ONS FOUNDATION FOR CLINICAL RESEARCH AND EDUCATION,,261394760,GREENWICH,CT,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
13304,OPEN ARMS OF MINNESOTA INC,,411681317,MINNEAPOLIS,MN,501(C)3,9300,,FOR RECIPIENT'S EXEMPT PURPOSE
13305,OPEN ARMS PERINATAL SERVICES,,911868021,SEATTLE,WA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13306,OPEN ARTS ALLIANCE INC,,453220208,GREENWICH,CT,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13307,OPEN DISCOURSE COALITION,,843127210,LEWISBURG,PA,501(C)3,65500,,FOR RECIPIENT'S EXEMPT PURPOSE
13308,OPEN DOOR BAPTIST CHURCH,,720819428,DENHAM SPRINGS,LA,501(C)3,11930,,FOR RECIPIENT'S EXEMPT PURPOSE
13309,OPEN DOOR FOUNDATION,,203777240,SEATTLE,WA,501(C)3,16600,,FOR RECIPIENT'S EXEMPT PURPOSE
13310,OPEN DOOR MINISTRIES,,841487135,DENVER,CO,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
13311,OPEN DOOR MISSION,,470411375,OMAHA,NE,501(C)3,8609,,FOR RECIPIENT'S EXEMPT PURPOSE
13312,OPEN DOOR MISSION INC,,166050714,ROCHESTER,NY,501(C)3,15526,,FOR RECIPIENT'S EXEMPT PURPOSE
13313,OPEN DOORS INC,,043697716,CLEVELAND,OH,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
13314,OPEN HAND ATLANTA INC,,581816778,ATLANTA,GA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
13315,OPEN HEART KITCHEN OF LIVERMORE INCORPORATED,,943396038,LIVERMORE,CA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
13316,OPEN HEARTS FOR ORPHANS INC,,812844794,DELRAY BEACH,FL,501(C)3,5900,,FOR RECIPIENT'S EXEMPT PURPOSE
13317,OPEN HOUSE MINISTRIES INC,,943028685,VANCOUVER,WA,501(C)3,22500,,FOR RECIPIENT'S EXEMPT PURPOSE
13318,OPEN MEDICINE FOUNDATION INC,,264712664,AGOURA HILLS,CA,501(C)3,26000,,FOR RECIPIENT'S EXEMPT PURPOSE
13319,OPEN MIND SCHOOL,,273220528,MENLO PARK,CA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13320,OPEN MONTESSORI,,844766185,LANCASTER,PA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13321,OPEN PATHS COUNSELING CENTER,,953221061,INGLEWOOD,CA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
13322,OPEN PRIMARIES EDUCATION FUND,,820842659,NEW YORK,NY,501(C)3,73000,,FOR RECIPIENT'S EXEMPT PURPOSE
13323,OPEN SANCTUARY PROJECT INC,,832139828,NIWOT,CO,501(C)3,93750,,FOR RECIPIENT'S EXEMPT PURPOSE
13324,OPEN SOURCE MEDIA INC,,202233057,CAMBRIDGE,MA,501(C)3,40000,,FOR RECIPIENT'S EXEMPT PURPOSE
13325,OPEN SPACE INSTITUTE INC,,521053406,NEW YORK,NY,501(C)3,10875,,FOR RECIPIENT'S EXEMPT PURPOSE
13326,OPEN TABLE INC,,043048933,CONCORD,MA,501(C)3,44125,,FOR RECIPIENT'S EXEMPT PURPOSE
13327,OPEN TABLE MDI,,842965278,BAR HARBOR,ME,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
13328,OPEN TO DEBATE FOUNDATION,,271022579,NEW YORK,NY,501(C)3,62000,,FOR RECIPIENT'S EXEMPT PURPOSE
13329,OPENCOLLECTIVE FOUNDATION,,814004928,COVINA,CA,501(C)3,57000,,FOR RECIPIENT'S EXEMPT PURPOSE
13330,OPENING DOORS,,421490364,DUBUQUE,IA,501(C)3,11500,,FOR RECIPIENT'S EXEMPT PURPOSE
13331,OPENLANDS,,362649603,CHICAGO,IL,501(C)3,8250,,FOR RECIPIENT'S EXEMPT PURPOSE
13332,OPENSECRETS,,521275227,WASHINGTON,DC,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
13333,OPERA AMERICA INC,,203520577,NEW YORK,NY,501(C)3,5700,,FOR RECIPIENT'S EXEMPT PURPOSE
13334,OPERA BUFFS,,953854105,LOS ANGELES,CA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
13335,OPERA DELAWARE INC,,516018055,WILMINGTON,DE,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
13336,OPERA LAFAYETTE,,522001426,WASHINGTON,DC,501(C)3,111000,,FOR RECIPIENT'S EXEMPT PURPOSE
13337,OPERA PARALLELE,,721584393,SAN FRANCISCO,CA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
13338,OPERA PHILADELPHIA,,231504706,PHILADELPHIA,PA,501(C)3,76500,,FOR RECIPIENT'S EXEMPT PURPOSE
13339,OPERA SAN JOSE INCORPORATED,,770009773,SAN JOSE,CA,501(C)3,114500,,FOR RECIPIENT'S EXEMPT PURPOSE
13340,OPERA SOUTHWEST,,237314812,ALBUQUERQUE,NM,501(C)3,6250,,FOR RECIPIENT'S EXEMPT PURPOSE
13341,OPERA THEATRE OF SAINT LOUIS,,430821958,SAINT LOUIS,MO,501(C)3,66500,,FOR RECIPIENT'S EXEMPT PURPOSE
13342,OPERATION AMERICAN SOLDIER INC,,260857354,WATERTOWN,MA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13343,OPERATION BLESSING INTERNATIONAL RELIEF & DEVELOPM,,541382657,VIRGINIA BEACH,VA,501(C)3,79120,,FOR RECIPIENT'S EXEMPT PURPOSE
13344,OPERATION BOOTSTRAP-AFRICA,,416051952,CRYSTAL,MN,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
13345,OPERATION BREAKTHROUGH INC,,430971560,KANSAS CITY,MO,501(C)3,26700,,FOR RECIPIENT'S EXEMPT PURPOSE
13346,OPERATION FOOD SEARCH INC,,431241854,SAINT LOUIS,MO,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
13347,OPERATION FRESH START INC,,237108090,MADISON,WI,501(C)3,7465,,FOR RECIPIENT'S EXEMPT PURPOSE
13348,OPERATION GIVE BACK,,900155844,BLUE ASH,OH,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
13349,OPERATION GRATITUDE INC,,200103575,ENCINO,CA,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
13350,OPERATION HOMEFRONT INC,,320033325,SAN ANTONIO,TX,501(C)3,34900,,FOR RECIPIENT'S EXEMPT PURPOSE
13351,OPERATION HOPE OF FAIRFIELD INC,,061193489,FAIRFIELD,CT,501(C)3,14430,,FOR RECIPIENT'S EXEMPT PURPOSE
13352,OPERATION MOBILIZATION,,222513811,TYRONE,GA,501(C)3,41736,,FOR RECIPIENT'S EXEMPT PURPOSE
13353,OPERATION PROGRESS STUDENT ASSISTANCE FOUNDATION C,,453470911,LOS ANGELES,CA,501(C)3,75000,,FOR RECIPIENT'S EXEMPT PURPOSE
13354,OPERATION SATURATION INC,,200813055,WHEATON,IL,501(C)3,41400,,FOR RECIPIENT'S EXEMPT PURPOSE
13355,OPERATION SHOESTRING INC,,640471554,JACKSON,MS,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
13356,OPERATION SMILE INC,,541460147,VIRGINIA BEACH,VA,501(C)3,361620,,FOR RECIPIENT'S EXEMPT PURPOSE
13357,OPERATION STAND DOWN TENNESSEE,,621638832,NASHVILLE,TN,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
13358,OPERATION UNDERGROUND RAILROAD INC,,463614979,SALT LAKE CTY,UT,501(C)3,53200,,FOR RECIPIENT'S EXEMPT PURPOSE
13359,OPERATION USA,,953504080,LOS ANGELES,CA,501(C)3,79500,,FOR RECIPIENT'S EXEMPT PURPOSE
13360,OPERATION WARM INC,,383663310,GLEN MILLS,PA,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
13361,OPERATIONAL INTERNATIONAL LTD,,450523129,SOUTHAMPTON,NY,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
13362,OPHTHALMOLOGY RESEARCH FOUNDATION INC,,237081974,MIAMI,FL,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
13363,OPPORTUNITIES INDUSTRIALIZATION CENTER INC,,236296920,PHILADELPHIA,PA,501(C)3,10600,,FOR RECIPIENT'S EXEMPT PURPOSE
13364,OPPORTUNITY INTERNATIONAL INC,,540907624,CHICAGO,IL,501(C)3,118160,,FOR RECIPIENT'S EXEMPT PURPOSE
13365,OPPORTUNITY JUNCTION INC,,680459131,ANTIOCH,CA,501(C)3,65000,,FOR RECIPIENT'S EXEMPT PURPOSE
13366,OPPORTUNITY SCHOOL INC,,751360968,AMARILLO,TX,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
13367,OPTIOVILLAGE INC,,043695805,ANOKA,MN,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
13368,OR ELAZAR SAMBORER TORAH CENTERSINCCO HERSHEL YOL,,112542645,BROOKLYN,NY,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
13369,OR OLAM THE EAST 55TH STREET SYNAGOGUE,,131993635,NEW YORK,NY,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
13370,ORAL AND MAXILLOFACIAL SURGERY FOUNDATION,,366111168,ROSEMONT,IL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
13371,ORANGE CATHOLIC FOUNDATION,,330934571,GARDEN GROVE,CA,501(C)3,49000,,FOR RECIPIENT'S EXEMPT PURPOSE
13372,ORANGE COUNTY BIRD OF PREY CENTER,,330440942,LAKE FOREST,CA,501(C)3,17000,,FOR RECIPIENT'S EXEMPT PURPOSE
13373,ORANGE COUNTY COMMUNITY FOUNDATION,,330378778,IRVINE,CA,501(C)3,222000,,FOR RECIPIENT'S EXEMPT PURPOSE
13374,ORANGE COUNTY MUSEUM OF ART,,951660847,COSTA MESA,CA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
13375,ORANGE COUNTY RESCUE MISSION INC,,952479552,TUSTIN,CA,501(C)3,61650,,FOR RECIPIENT'S EXEMPT PURPOSE
13376,ORANGE COUNTY SCHOOL OF THE ARTS,,330891574,SANTA ANA,CA,501(C)3,6450,,FOR RECIPIENT'S EXEMPT PURPOSE
13377,ORANGE COUNTY SCHOOL OF THE ARTS FOUNDATION,,330377341,SANTA ANA,CA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
13378,ORANGE COUNTYS UNITED WAY,,330047994,IRVINE,CA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
13379,ORANGETOWN JEWISH CENTER,,136122898,ALBANY,NY,501(C)3,12160,,FOR RECIPIENT'S EXEMPT PURPOSE
13380,ORANGUTAN FOUNDATION INTERNATIONAL,,954112467,LOS ANGELES,CA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
13381,ORAYSA INC,,853757623,WATERBURY,CT,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
13382,ORCAS ISLAND COMMUNITY FOUNDATION,,911680527,EASTSOUND,WA,501(C)3,110500,,FOR RECIPIENT'S EXEMPT PURPOSE
13383,ORCHARD AFRICA,,161731124,GILBERT,AZ,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
13384,ORCHARD ALLIANCE,,841466105,COLORADO SPRINGS,CO,501(C)3,9029,,FOR RECIPIENT'S EXEMPT PURPOSE
13385,ORCHARD HILL CHURCH,,251566941,WEXFORD,PA,501(C)3,10200,,FOR RECIPIENT'S EXEMPT PURPOSE
13386,ORCHARD PARK PRESBYTERIAN CHURCH,,160743103,ORCHARD PARK,NY,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
13387,ORCHARD VILLAGE,,362773481,SKOKIE,IL,501(C)3,7800,,FOR RECIPIENT'S EXEMPT PURPOSE
13388,ORCHESTRA LUMOS INC,,066100039,STAMFORD,CT,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13389,ORCHID BLOOM,,472406659,RALEIGH,NC,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
13390,ORDER OF FRIAR SERVANTS OF MARY USA PROVINCE INC,,362167917,CHICAGO,IL,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
13391,ORDER OF MALTA WORLDWIDE RELIEF MALTESER INTERNATI,,263701623,NEW YORK,NY,501(C)3,36637,,FOR RECIPIENT'S EXEMPT PURPOSE
13392,ORDER OF SAINT BENEDICT OF NEW JERSEY,,814856282,MORRISTOWN,NJ,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
13393,ORDER OF ST ANDREW THE APOSTLE INC,,203029229,NEW YORK,NY,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
13394,ORDER OF ST BENEDICT IN PORTSMOUTH RHODE ISLAND,,050258947,PORTSMOUTH,RI,501(C)3,85850,,FOR RECIPIENT'S EXEMPT PURPOSE
13395,ORDER OF ST BENEDICT INC,,410693973,COLLEGEVILLE,MN,501(C)3,14300,,FOR RECIPIENT'S EXEMPT PURPOSE
13396,ORDER OF ST BENEDICT OF NJ DELBARTON SCHOOL,,221593525,MORRISTOWN,NJ,501(C)3,123250,,FOR RECIPIENT'S EXEMPT PURPOSE
13397,ORDWAY CENTER FOR THE PERFORMING ARTS,,411428998,SAINT PAUL,MN,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
13398,OREGON CASCADES WEST SENIOR SERVICES FOUNDATION,,931213218,ALBANY,OR,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13399,OREGON CENTER FOR PUBLIC POLICY,,931186075,PORTLAND,OR,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
13400,OREGON COMMUNITY FOUNDATION,,237315673,PORTLAND,OR,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
13401,OREGON CONFERENCE ADVENTIST CHURCHES,,300600040,GLADSTONE,OR,501(C)3,103015,,FOR RECIPIENT'S EXEMPT PURPOSE
13402,OREGON CRIME VICTIMS LAW CENTER,,264523843,PORTLAND,OR,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13403,OREGON EPISCOPAL SCHOOL,,930386915,PORTLAND,OR,501(C)3,16175,,FOR RECIPIENT'S EXEMPT PURPOSE
13404,OREGON FOOD BANK INC,,930785786,PORTLAND,OR,501(C)3,328400,,FOR RECIPIENT'S EXEMPT PURPOSE
13405,OREGON HEALTH AND SCIENCE UNIVERSITY FOUNDATION,,237083114,PORTLAND,OR,501(C)3,115000,,FOR RECIPIENT'S EXEMPT PURPOSE
13406,OREGON HISTORICAL SOCIETY,,930391599,PORTLAND,OR,501(C)3,26000,,FOR RECIPIENT'S EXEMPT PURPOSE
13407,OREGON HUMANE SOCIETY,,930386880,PORTLAND,OR,501(C)3,46700,,FOR RECIPIENT'S EXEMPT PURPOSE
13408,OREGON MUSEUM OF SCIENCE AND INDUSTRY,,930402877,PORTLAND,OR,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
13409,OREGON NATURAL DESERT ASSOCIATION INC,,943098621,BEND,OR,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
13410,OREGON NATURAL RESOURCES COUNCIL FUND,,237432820,PORTLAND,OR,501(C)3,28900,,FOR RECIPIENT'S EXEMPT PURPOSE
13411,OREGON PUBLIC BROADCASTING,,930814638,PORTLAND,OR,501(C)3,115850,,FOR RECIPIENT'S EXEMPT PURPOSE
13412,OREGON RIGHT TO LIFE EDUCATION FOUNDATION,,510153335,KEIZER,OR,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
13413,OREGON SHAKESPEARE FESTIVAL ASSOCIATION,,930407022,ASHLAND,OR,501(C)3,82600,,FOR RECIPIENT'S EXEMPT PURPOSE
13414,OREGON STATE UNIVERSITY FOUNDATION,,936022772,CORVALLIS,OR,501(C)3,93500,,FOR RECIPIENT'S EXEMPT PURPOSE
13415,OREGON SYMPHONY ASSOCIATION,,930446527,PORTLAND,OR,501(C)3,209000,,FOR RECIPIENT'S EXEMPT PURPOSE
13416,OREGON ZOO FOUNDATION,,930718337,PORTLAND,OR,501(C)3,5100,,FOR RECIPIENT'S EXEMPT PURPOSE
13417,ORGANIZACION LATINA TRANS IN TEXAS,,474633481,HOUSTON,TX,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
13418,ORGANIZATION FOR AUTISM RESEARCH INC,,542062167,ARLINGTON,VA,501(C)3,7700,,FOR RECIPIENT'S EXEMPT PURPOSE
13419,ORGANIZATION FOR THE RESOLUTION OF AGUNOT INC,,810582070,NEW YORK,NY,501(C)3,18600,,FOR RECIPIENT'S EXEMPT PURPOSE
13420,ORGANIZING EMPOWERMENT FUND INC,,851997265,MCFARLAND,WI,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
13421,ORIENTAL MISSIONARY SOCIETY,,996009193,HONOLULU,HI,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
13422,ORINDA COMMUNITY FOUNDATION INC,,272134212,ORINDA,CA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
13423,ORINDA NETWORK FOR EDUCATION,,942623617,ORINDA,CA,501(C)3,29900,,FOR RECIPIENT'S EXEMPT PURPOSE
13424,ORION COMMUNITIES INC,,232074061,PHOENIXVILLE,PA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
13425,ORION SOCIETY,,223508064,GREAT BARRINGTON,MA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
13426,ORKEESWA INC,,204408954,PINE BLUFFS,WY,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
13427,ORLANDO HEALTH FOUNDATION INC,,592244943,ORLANDO,FL,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
13428,ORLANDO TORAH CENTER INC,,453167572,ORLANDO,FL,501(C)3,22500,,FOR RECIPIENT'S EXEMPT PURPOSE
13429,ORLEANS CONSERVATION TRUST,,237418072,ORLEANS,MA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
13430,ORPHAN KITTEN CLUB INC,,813503227,NEW YORK,NY,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
13431,ORPHAN OUTREACH,,562623813,PLANO,TX,501(C)3,9600,,FOR RECIPIENT'S EXEMPT PURPOSE
13432,ORPHAN VOICE INC,,611503075,LEXINGTON,KY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
