row,recipient,recipient_line2,ein,city,state,irc_section,cash_amount,noncash_amount,purpose
5515,COVENANT HOUSE TEXAS,,760050882,HOUSTON,TX,501(C)3,44000,,FOR RECIPIENT'S EXEMPT PURPOSE
5516,COVENANT LEADERSHIP TRAINING INSTITUTE INC,,270008258,CHESTERFIELD,MO,501(C)3,6576,,FOR RECIPIENT'S EXEMPT PURPOSE
5517,COVENANT LIFE CHURCH,,264595517,TAMPA,FL,501(C)3,8341,,FOR RECIPIENT'S EXEMPT PURPOSE
5518,COVENANT LIFE PRESBYTERIAN CHURCH,,592307463,SARASOTA,FL,501(C)3,53200,,FOR RECIPIENT'S EXEMPT PURPOSE
5519,COVENANT LIVING WEST,,953472345,SANTA BARBARA,CA,501(C)3,22000,,FOR RECIPIENT'S EXEMPT PURPOSE
5520,COVENANT POINT BIBLE CAMP,,381692280,IRON RIVER,MI,501(C)3,14400,,FOR RECIPIENT'S EXEMPT PURPOSE
5521,COVENANT PREPARATORY SCHOOL INC,,743238578,HARTFORD,CT,501(C)3,15748,,FOR RECIPIENT'S EXEMPT PURPOSE
5522,COVENANT PRESBYTARIAN CHURCH,,591404353,OVIEDO,FL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5523,COVENANT PRESBYTERIAN CHURCH,,760095374,HOUSTON,TX,501(C)3,6700,,FOR RECIPIENT'S EXEMPT PURPOSE
5524,COVENANT PRESBYTERIAN CHURCH,,621358533,CHATTANOOGA,TN,501(C)3,7800,,FOR RECIPIENT'S EXEMPT PURPOSE
5525,COVENANT PRESBYTERIAN CHURCH,,390985425,MADISON,WI,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
5526,COVENANT PRESBYTERIAN CHURCH,,621444543,NASHVILLE,TN,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
5527,COVENANT PRESBYTERIAN CHURCH,,251462955,WEXFORD,PA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5528,COVENANT PRESBYTERIAN CHURCH,,470376536,OMAHA,NE,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5529,COVENANT PRESBYTERIAN CHURCH,,840942890,WHEAT RIDGE,CO,501(C)3,19500,,FOR RECIPIENT'S EXEMPT PURPOSE
5530,COVENANT PRESBYTERIAN CHURCH - HUNTSVILLE AL,,630422999,HUNTSVILLE,AL,501(C)3,18500,,FOR RECIPIENT'S EXEMPT PURPOSE
5531,COVENANT PRESBYTERIAN CHURCH OF ISSAQUAH,,911518892,ISSAQUAH,WA,501(C)3,5377,,FOR RECIPIENT'S EXEMPT PURPOSE
5532,COVENANT PRESBYTERIAN CHURCH INC,,561855739,CHARLOTTE,NC,501(C)3,31500,,FOR RECIPIENT'S EXEMPT PURPOSE
5533,COVENANT THEOLOGICAL SEMINARY,,430863116,ST LOUIS,MO,501(C)3,5600,,FOR RECIPIENT'S EXEMPT PURPOSE
5534,COVENANT UNITED METHODIST CHURCH,,581405158,SMYRNA,GA,501(C)3,23000,,FOR RECIPIENT'S EXEMPT PURPOSE
5535,COVENANT UNITED PRESBYTERIAN CHURCH,,232008020,MALVERN,PA,501(C)3,36100,,FOR RECIPIENT'S EXEMPT PURPOSE
5536,COVER HOME REPAIR INC,,204597157,WHITE RIVER JUNCTION,VT,501(C)3,45500,,FOR RECIPIENT'S EXEMPT PURPOSE
5537,COWETA SAMARITAN CLINIC INC,,800518912,NEWNAN,GA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5538,COWICHE CANYON CONSERVANCY,,911312184,YAKIMA,WA,501(C)3,300500,,FOR RECIPIENT'S EXEMPT PURPOSE
5539,COX SCIENCE CENTER AND AQUARIUM,,590915177,WEST PALM BEACH,FL,501(C)3,17500,,FOR RECIPIENT'S EXEMPT PURPOSE
5540,COXHEALTH,,471087427,SPRINGFIELD,MO,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
5541,COYOTE HILL FOSTER CARE MINISTRIES,,431601128,HARRISBURG,MO,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
5542,COZY CAT COTTAGE,,311622554,POWELL,OH,501(C)3,12400,,FOR RECIPIENT'S EXEMPT PURPOSE
5543,CP 2023,,852458469,PHILADELPHIA,PA,501(C)3,2100000,,FOR RECIPIENT'S EXEMPT PURPOSE
5544,CRACK THE WELLNESS CODE,,871990030,CUPERTINO,CA,501(C)3,35000,,FOR RECIPIENT'S EXEMPT PURPOSE
5545,CRADLE OF LIBERTY COUNCIL BOY SCOUTS OF AMERICA,,231352052,WAYNE,PA,501(C)3,105000,,FOR RECIPIENT'S EXEMPT PURPOSE
5546,CRADLES TO CRAYONS INC,,043584367,NEWTONVILLE,MA,501(C)3,167500,,FOR RECIPIENT'S EXEMPT PURPOSE
5547,CRAFTING THE FUTURE,,853602641,LOS ANGELES,CA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
5548,CRAIG HOSPITAL FOUNDATION,,237352287,ENGLEWOOD,CO,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
5549,CRAIGARDAN INC,,814700195,ELIZABETHTOWN,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5550,CRANBERRY LAKE NORTH SHORE HUB INC,,833920359,CRANBERRY LAKE,NY,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
5551,CRANBROOK EDUCATIONAL COMMUNITY,,382015048,BLOOMFIELD HILLS,MI,501(C)3,94150,,FOR RECIPIENT'S EXEMPT PURPOSE
5552,CRANE COUNTRY DAY SCHOOL,,951643315,SANTA BARBARA,CA,501(C)3,68667,,FOR RECIPIENT'S EXEMPT PURPOSE
5553,CRAWFORD AVE BAPTIST CHURCH,,580684091,AUGUSTA,GA,501(C)3,53500,,FOR RECIPIENT'S EXEMPT PURPOSE
5554,CRAYONS TO COMPUTERS INC,,311507076,CINCINNATI,OH,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
5555,CRAZY HORSE MEMORIAL FOUNDATION,,460220678,CRAZY HORSE,SD,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
5556,CRC NA INC,,842773252,CUMMING,GA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5557,CREATIVE ARTS CHARTER SCHOOL,,943205197,SAN FRANCISCO,CA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
5558,CREATIVE CAPITAL FOUNDATION,,311605982,NEW YORK CITY,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
5559,CREATIVE CENTER OF LOS ALTOS,,941527492,LOS ALTOS,CA,501(C)3,57600,,FOR RECIPIENT'S EXEMPT PURPOSE
5560,CREATIVE COALITION,,133517803,NEW YORK CITY,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
5561,CREATIVE GROWTH ART CENTER INC,,237319028,OAKLAND,CA,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
5562,CREATIVE HEALING FOR YOUTH IN PAIN,,203381529,ENCINO,CA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
5563,CREATIVE MISSIONS INTERNATIONAL INC,,751904046,OVILLA,TX,501(C)3,45000,,FOR RECIPIENT'S EXEMPT PURPOSE
5564,CREATIVE REUSE CENTER OF RI,,882799231,EAST PROVIDENCE,RI,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
5565,CREATIVE VISIONS FOUNDATION,,391902814,MALIBU,CA,501(C)3,70146,,FOR RECIPIENT'S EXEMPT PURPOSE
5566,CREATIVE YORK,,232616151,YORK,PA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
5567,CREATIVITY EXPLORED,,942801050,SAN FRANCISCO,CA,501(C)3,29500,,FOR RECIPIENT'S EXEMPT PURPOSE
5568,CREATORS GAME INC,,812904091,WEST PALM BEACH,FL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5569,CREATURE CONSERVE INC,,474607134,BARRINGTON,RI,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5570,CREEKSIDE CHRISTIAN CHURCH OF ELK GROVE CALIFORNIA,,942145927,ELK GROVE,CA,501(C)3,43500,,FOR RECIPIENT'S EXEMPT PURPOSE
5571,CREIGHTON PREPARATORY SCHOOL,,470438012,OMAHA,NE,501(C)3,127500,,FOR RECIPIENT'S EXEMPT PURPOSE
5572,CREIGHTON UNIVERSITY,,470376583,OMAHA,NE,501(C)3,264000,,FOR RECIPIENT'S EXEMPT PURPOSE
5573,CREO FAMILY OFFICE SYNDICATE,,810960214,NEW YORK CITY,NY,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
5574,CRESCENT COVE,,271035515,BROOKLYN CENTER,MN,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
5575,CRESCENT PROJECT INC,,351790297,FRANKLIN,TN,501(C)3,5300,,FOR RECIPIENT'S EXEMPT PURPOSE
5576,CRESTED BUTTE NORDIC COUNCIL,,841066206,CRESTED BUTTE,CO,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
5577,CRESTWOOD CHRISTIAN CHURCH,,237119606,ST LOUIS,MO,501(C)3,5200,,FOR RECIPIENT'S EXEMPT PURPOSE
5578,CREUTZFELDT-JAKOB DISEASE FOUNDATION INC,,650404623,FAIRLAWN,OH,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
5579,CRIEVE HALL CHURCH OF CHRIST,,620696601,NASHVILLE,TN,501(C)3,17500,,FOR RECIPIENT'S EXEMPT PURPOSE
5580,CRIME STOPPERS OF HOUSTON INC,,742137744,HOUSTON,TX,501(C)3,23500,,FOR RECIPIENT'S EXEMPT PURPOSE
5581,CRIMINAL JUSTICE MINISTRY,,462647318,ST LOUIS,MO,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
5582,CRIMSON TIDE FOUNDATION,,201715023,TUSCALOOSA,AL,501(C)3,63500,,FOR RECIPIENT'S EXEMPT PURPOSE
5583,CRIMSONRISE INC,,871249856,STATEN ISLAND,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5584,CRISIS ASSISTANCE MINISTRY,,561416719,CHARLOTTE,NC,501(C)3,62500,,FOR RECIPIENT'S EXEMPT PURPOSE
5585,CRISIS CONTROL MINISTRY INC,,237348168,WINSTON SALEM,NC,501(C)3,46000,,FOR RECIPIENT'S EXEMPT PURPOSE
5586,CRISIS FOOD CENTER INC,,371054276,ALTON,IL,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
5587,CRISIS INTERVENTION SERVICES DBA SIERRA COMMUNITY,,942985554,INCLINE VILLAGE,NV,501(C)3,29000,,FOR RECIPIENT'S EXEMPT PURPOSE
5588,CRISIS PREGNANCY CENTER OF CANANDAIGUA INC,,161560141,ROCHESTER,NY,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
5589,CRISIS PREGNANCY CENTER OF TIDEWATER INC,,541267311,CHESAPEAKE,VA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
5590,CRISIS TEXT LINE,,465039599,NEW YORK CITY,NY,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
5591,CRISTA MINISTRIES,,916012289,SHORELINE,WA,501(C)3,76940,,FOR RECIPIENT'S EXEMPT PURPOSE
5592,CRISTO REY ATLANTA JESUIT HIGH SCHOOL INC,,455550340,ATLANTA,GA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
5593,CRISTO REY BOSTON HIGH SCHOOL,,562438544,DORCHESTER,MA,501(C)3,75000,,FOR RECIPIENT'S EXEMPT PURPOSE
5594,CRISTO REY BROOKLYN HIGH SCHOOL,,262433224,BROOKLYN,NY,501(C)3,181000,,FOR RECIPIENT'S EXEMPT PURPOSE
5595,CRISTO REY COMMUNITY CENTER,,381779460,LANSING,MI,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
5596,CRISTO REY DALLAS HIGH SCHOOL INC,,463737066,DALLAS,TX,501(C)3,16982,,FOR RECIPIENT'S EXEMPT PURPOSE
5597,CRISTO REY DE LA SALLE EAST BAY HIGH SCHOOL INC,,821257099,OAKLAND,CA,501(C)3,385000,,FOR RECIPIENT'S EXEMPT PURPOSE
5598,CRISTO REY JESUIT HIGH SCHOOL,,204548714,MINNEAPOLIS,MN,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
5599,CRISTO REY JESUIT HIGH SCHOOL,,364067306,CHICAGO,IL,501(C)3,72100,,FOR RECIPIENT'S EXEMPT PURPOSE
5600,CRISTO REY JESUIT HIGH SCHOOL OF HOUSTON INC,,263159838,HOUSTON,TX,501(C)3,43495,,FOR RECIPIENT'S EXEMPT PURPOSE
5601,CRISTO REY JESUIT MILWAUKEE HIGH SCHOOL INC,,465457943,MILWAUKEE,WI,501(C)3,25500,,FOR RECIPIENT'S EXEMPT PURPOSE
5602,CRISTO REY MIAMI WORK STUDY PROGRAM INC,,820778098,NORTH MIAMI,FL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5603,CRISTO REY NETWORK,,043730980,CHICAGO,IL,501(C)3,637089,,FOR RECIPIENT'S EXEMPT PURPOSE
5604,CRISTO REY NEW YORK HIGH SCHOOL,,030495750,NEW YORK CITY,NY,501(C)3,185000,,FOR RECIPIENT'S EXEMPT PURPOSE
5605,CRISTO REY ORANGE COUNTY HIGH SCHOOL INC,,843879474,SANTA ANA,CA,501(C)3,23000,,FOR RECIPIENT'S EXEMPT PURPOSE
5606,CRISTO REY PHILADELPHIA HIGH SCHOOL,,273106321,PHILADELPHIA,PA,501(C)3,129500,,FOR RECIPIENT'S EXEMPT PURPOSE
5607,CRISTO REY SAN JOSE HIGH SCHOOL,,462594689,SAN JOSE,CA,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
5608,CRISTO REY ST MARTIN COLLEGE PREP,,421597059,WAUKEGAN,IL,501(C)3,26000,,FOR RECIPIENT'S EXEMPT PURPOSE
5609,CRITTER CREEK FARM SANCTUARY INC,,832914563,GAINESVILLE,FL,501(C)3,54000,,FOR RECIPIENT'S EXEMPT PURPOSE
5610,CROCKER ART MUSEUM ASSOCIATION,,942552486,SACRAMENTO,CA,501(C)3,35000,,FOR RECIPIENT'S EXEMPT PURPOSE
5611,CROHN'S & COLITIS FOUNDATION INC,,136193105,NEW YORK CITY,NY,501(C)3,289112,,FOR RECIPIENT'S EXEMPT PURPOSE
5612,CROQUET FOUNDATION OF AMERICA INC,,133008386,WEST PALM BEACH,FL,501(C)3,36000,,FOR RECIPIENT'S EXEMPT PURPOSE
5613,CROSBY SCHOLARS COMMUNITY PARTNERSHIP,,311523230,WINSTON SALEM,NC,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
5614,CROSS AND CROWN LUTHERAN CHURCH,,561636547,MATTHEWS,NC,501(C)3,27000,,FOR RECIPIENT'S EXEMPT PURPOSE
5615,CROSS AND CROWN MISSION INC,,731608071,OKLAHOMA CITY,OK,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
5616,CROSS CATHOLIC OUTREACH,,651156061,BOCA RATON,FL,501(C)3,293724,,FOR RECIPIENT'S EXEMPT PURPOSE
5617,CROSS CHURCH,,710496820,SPRINGDALE,AR,501(C)3,16500,,FOR RECIPIENT'S EXEMPT PURPOSE
5618,CROSS CREEK CHURCH PCA,,264126634,HOOVER,AL,501(C)3,13600,,FOR RECIPIENT'S EXEMPT PURPOSE
5619,CROSS INTERNATIONAL INC,,651086387,POMPANO BEACH,FL,501(C)3,205000,,FOR RECIPIENT'S EXEMPT PURPOSE
5620,CROSS LANES BIBLE CHURCH,,550533921,CHARLESTON,WV,501(C)3,73000,,FOR RECIPIENT'S EXEMPT PURPOSE
5621,CROSS OF LIFE LUTHERAN CHURCH,,581182259,ROSWELL,GA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5622,CROSS OVER MINISTRY INC,,541371067,RICHMOND,VA,501(C)3,291000,,FOR RECIPIENT'S EXEMPT PURPOSE
5623,CROSS POINTE THE CHURCH AT GWINNETT CENTER INC,,050558992,DULUTH,GA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
5624,CROSS WAY CHURCH INC,,391430204,GERMANTOWN,WI,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
5625,CROSS WINDS UNITED METHODIST CHURCH,,411737587,MAPLE GROVE,MN,501(C)3,23500,,FOR RECIPIENT'S EXEMPT PURPOSE
5626,CROSSCURRENTS INTERNATIONAL INSTITUTE,,311037394,SIDNEY,OH,501(C)3,41000,,FOR RECIPIENT'S EXEMPT PURPOSE
5627,CROSSCUT MOUNTAIN SPORTS CENTER INC,,811818317,BOZEMAN,MT,501(C)3,51000,,FOR RECIPIENT'S EXEMPT PURPOSE
5628,CROSSED PAWS PET RESCUE INC,,825118869,WINTER HAVEN,FL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
5629,CROSS-GENERATION DBA CONNECTED FAMILIES,,010711547,PLYMOUTH,MN,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
5630,CROSSING CHURCH,,330695553,COSTA MESA,CA,501(C)3,23500,,FOR RECIPIENT'S EXEMPT PURPOSE
5631,CROSSING CULTURES INTERNATIONAL INC,,205683013,BRANDON,FL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5632,CROSSINGS COMMUNITY CHURCH,,736082499,OKLAHOMA CITY,OK,501(C)3,128000,,FOR RECIPIENT'S EXEMPT PURPOSE
5633,CROSSLIFE BIBLE CHURCH,,452650498,FULLERTON,CA,501(C)3,106325,,FOR RECIPIENT'S EXEMPT PURPOSE
5634,CROSSLINE COMMUNITY CHURCH,,731721664,LAGUNA HILLS,CA,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
5635,CROSSNORE COMMUNITIES FOR CHILDREN,,560567980,NEWLAND,NC,501(C)3,28500,,FOR RECIPIENT'S EXEMPT PURPOSE
5636,CROSSOVER MISSION INC,,465125222,VERO BEACH,FL,501(C)3,613500,,FOR RECIPIENT'S EXEMPT PURPOSE
5637,CROSSPOINT CHINESE CHURCH OF SILICON VALLEY,,912089912,MILPITAS,CA,501(C)3,23500,,FOR RECIPIENT'S EXEMPT PURPOSE
5638,CROSSPOINTE CHURCH,,752289416,AUSTIN,TX,501(C)3,12600,,FOR RECIPIENT'S EXEMPT PURPOSE
5639,CROSSPOINTE CHURCH AT CARY,,562048704,CARY,NC,501(C)3,326500,,FOR RECIPIENT'S EXEMPT PURPOSE
5640,CROSSPOINTE CHURCH PEACHTREE CITY INC,,824929093,PEACHTREE CITY,GA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
5641,CROSSPURPOSE,,463862392,DENVER,CO,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
5642,CROSSROADS ACADEMY,,020451454,LYME,NH,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5643,CROSSROADS BAPTIST CHURCH,,760410355,CONROE,TX,501(C)3,9500,,FOR RECIPIENT'S EXEMPT PURPOSE
5644,CROSSROADS BIBLE CHURCH,,910897868,BELLEVUE,WA,501(C)3,32800,,FOR RECIPIENT'S EXEMPT PURPOSE
5645,CROSSROADS CAMPUS,,272397528,NASHVILLE,TN,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
5646,CROSSROADS CHRISTIAN CENTER,,204621104,OAKLAND,MD,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
5647,CROSSROADS CHRISTIAN CHURCH OF VACAVILLE,,680172757,VACAVILLE,CA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
5648,CROSSROADS CHURCH IN CARMICHAEL,,941668368,CARMICHAEL,CA,501(C)3,17500,,FOR RECIPIENT'S EXEMPT PURPOSE
5649,CROSSROADS COMMUNITY CHURCH,,541733029,YORKTOWN,VA,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
5650,CROSSROADS COMMUNITY CHURCH,,352044151,FISHERS,IN,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
5651,CROSSROADS COMMUNITY CHURCH,,910949794,VANCOUVER,WA,501(C)3,75100,,FOR RECIPIENT'S EXEMPT PURPOSE
5652,CROSSROADS COMMUNITY CHURCH INC,,311442447,CINCINNATI,OH,501(C)3,29500,,FOR RECIPIENT'S EXEMPT PURPOSE
5653,CROSSROADS CORPORATION FOR AFFORDABLE HOUSING AND,,262787742,CHARLOTTE,NC,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5654,CROSSROADS FELLOWSHIP,,561615957,RALEIGH,NC,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
5655,CROSSROADS GLOBAL VILLAGE US LIMITED,,465354749,WILMINGTON,DE,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
5656,CROSSROADS KIDS CLUB,,364248716,BARTLETT,IL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5657,CROSSROADS PRESBYTERIAN CHURCH,,390968929,MEQUON,WI,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
5658,CROSSROADS RHODE ISLAND,,050259094,PROVIDENCE,RI,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
5659,CROSSROADS SCHOOL DBA CROSSROADS COLLEGE PREPARATO,,237363267,ST LOUIS,MO,501(C)3,78000,,FOR RECIPIENT'S EXEMPT PURPOSE
5660,CROSSROADS SCHOOL FOR ARTS AND SCIENCES,,237120625,SANTA MONICA,CA,501(C)3,2175500,,FOR RECIPIENT'S EXEMPT PURPOSE
5661,CROSSROADS UNITED METHODIST CHURCH,,541572422,ASHBURN,VA,501(C)3,7750,,FOR RECIPIENT'S EXEMPT PURPOSE
5662,CROSSROADS UNITED METHODIST CHURCH,,370798809,WASHINGTON,IL,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
5663,CROSSROADS UNITED METHODIST CHURCH,,561932636,CONCORD,NC,501(C)3,60000,,FOR RECIPIENT'S EXEMPT PURPOSE
5664,CROSSWALK CENTER INC,,812470882,HOUSTON,TX,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
5665,CROSSWATER COMMUNITY CHURCH,,260418345,SULTAN,WA,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
5666,CROSSWAYS LUTHERAN CAMPING MINISTRIES INC,,391019693,CLINTONVILLE,WI,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
5667,CROUSE HEALTH FOUNDATION INC,,161035427,SYRACUSE,NY,501(C)3,83000,,FOR RECIPIENT'S EXEMPT PURPOSE
5668,CROW CANYON ARCHAEOLOGICAL CENTER,,840631786,CORTEZ,CO,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
5669,CROWN FINANCIAL MINISTRIES,,581260812,KNOXVILLE,TN,501(C)3,11600,,FOR RECIPIENT'S EXEMPT PURPOSE
5670,CROWN OF LIFE LUTHERAN CHURCH,,912143613,RIVERSIDE,CA,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
5671,CROWN POINT COUNTRY HISTORICAL SOCIETY,,930861639,BRIDAL VEIL,OR,501(C)3,23999,,FOR RECIPIENT'S EXEMPT PURPOSE
5672,CROWS NEST RESEARCH CENTER,,822205353,MC LEAN,VA,501(C)3,75000,,FOR RECIPIENT'S EXEMPT PURPOSE
5673,CROZET UNITED METHODIST CHURCH,,541073317,CROZET,VA,501(C)3,6600,,FOR RECIPIENT'S EXEMPT PURPOSE
5674,CRU CAMPUS CRUSADE FOR CHRIST,,956006173,ORLANDO,FL,501(C)3,1271735,,FOR RECIPIENT'S EXEMPT PURPOSE
5675,CRU GLOBAL INC,,453697029,ORLANDO,FL,501(C)3,50800,,FOR RECIPIENT'S EXEMPT PURPOSE
5676,CRUMLEY HOUSE BRAIN INJURY REHABILITATION CENTER,,581988511,LIMESTONE,TN,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
5677,CRUMS CHURCH,,920677943,BERRYVILLE,VA,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
5678,CRY4HUMANITY INC,,384067071,ST LOUIS,MO,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5679,CRYSTAL BRIDGES MUSEUM OF AMERICAN ART INC,,201359710,BENTONVILLE,AR,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
5680,CRYSTAL SPRINGS UPLANDS SCHOOL,,941247265,HILLSBOROUGH,CA,501(C)3,170000,,FOR RECIPIENT'S EXEMPT PURPOSE
5681,CT CYCLING ADVANCEMENT PROGRAMINC,,461774656,MIDDLETOWN,CT,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
5682,CU CHRISTIAN CHURCH,,821432611,URBANA,IL,501(C)3,23000,,FOR RECIPIENT'S EXEMPT PURPOSE
5683,CU DE NOVO COLLECTIVE,,880851370,COCHITI LAKE,NM,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5684,CUBA EMPRENDE FOUNDATION,,454846018,DARIEN,CT,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
5685,CUES FUND,,470818922,OMAHA,NE,501(C)3,21000,,FOR RECIPIENT'S EXEMPT PURPOSE
5686,CUFI CHURCH ASSOCIATION,,204413244,SAN ANTONIO,TX,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
5687,CULINARY INSTITUTE OF AMERICA,,060653264,HYDE PARK,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
5688,CULTIVATE FOOD RESCUE,,813306113,SOUTH BEND,IN,501(C)3,22000,,FOR RECIPIENT'S EXEMPT PURPOSE
5689,CULTURAL ALLIANCE OF YORK COUNTY,,232992925,YORK,PA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
5690,CULTURAL HERITAGE RESEARCH INC,,834568531,BOSTON,MA,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
5691,CULTURAL LANDSCAPE FOUNDATION,,522092229,WASHINGTON,DC,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
5692,CULTURAL MEDIA COLLABORATIVE INC,,562527869,NEW YORK CITY,NY,501(C)3,55344,,FOR RECIPIENT'S EXEMPT PURPOSE
5693,CULTURE FOR ONE INC,,462137020,NEW YORK CITY,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
5694,CULTURE OF HEALTH - ADVANCING TOGETHER,,473990099,PEARLAND,TX,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
5695,CULVER EDUCATIONAL FOUNDATION,,350868071,CULVER,IN,501(C)3,40000,,FOR RECIPIENT'S EXEMPT PURPOSE
5696,CULVER-STOCKTON COLLEGE,,430610813,CANTON,MO,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
5697,CUMBERLAND ACADEMY OF GEORGIA INC,,711043712,ATLANTA,GA,501(C)3,45500,,FOR RECIPIENT'S EXEMPT PURPOSE
5698,CUMBERLAND COMMUNITY FOUNDATION INC,,581406831,FAYETTEVILLE,NC,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
5699,CUMBERLAND VALLEY ANIMAL SHELTER INC,,251753115,CHAMBERSBURG,PA,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
