row,recipient,recipient_line2,ein,city,state,irc_section,cash_amount,noncash_amount,purpose
2954,BRIDGE COMMUNITIES INC,,36-3705951,GLEN ELLYN,IL,501(C)3,11500,,FOR RECIPIENT'S EXEMPT PURPOSE
2955,BRIDGE EMERGENCY SHELTER,,26-3068964,CORTEZ,CO,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
2956,BRIDGE HOUSE,,84-1440292,BOULDER,CO,501(C)3,10200,,FOR RECIPIENT'S EXEMPT PURPOSE
2957,BRIDGE MINISTRIES,,91-1383241,REDMOND,WA,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
2958,BRIDGE OF BLUE SPRINGS INC,,03-0525791,ODESSA,MO,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
2959,BRIDGE OF COMMUNITY AND HOPE,,26-2821107,MAPLE VALLEY,WA,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
2960,BRIDGE OF GRACE INC,,45-4056745,FORT WAYNE,IN,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
2961,BRIDGE OF HOPE HARRISBURG AREA,,51-0646249,HARRISBURG,PA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
2962,BRIDGE OF HOPE INC,,81-0555073,EXTON,PA,501(C)3,34500,,FOR RECIPIENT'S EXEMPT PURPOSE
2963,BRIDGE OVER TROUBLED WATERS INC,,04-2472126,BOSTON,MA,501(C)3,154000,,FOR RECIPIENT'S EXEMPT PURPOSE
2964,BRIDGE PROJECT INC,,88-1293144,NEW YORK,NY,501(C)3,450000,,FOR RECIPIENT'S EXEMPT PURPOSE
2965,BRIDGE REFUGEE SERVICES INC,,58-1505955,KNOXVILLE,TN,501(C)3,35500,,FOR RECIPIENT'S EXEMPT PURPOSE
2966,BRIDGE THE GAP COLLEGE PREP,,91-1930327,SAUSALITO,CA,501(C)3,37000,,FOR RECIPIENT'S EXEMPT PURPOSE
2967,BRIDGE TO A CURE FOUNDATION INC,,84-3024608,FORT MYERS,FL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
2968,BRIDGE TO BALADI CORP,,93-4324596,SUGAR LAND,TX,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
2969,BRIDGE TO HOPE INC,,39-1421880,MENOMONIE,WI,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
2970,BRIDGE TO LIFE INC,,11-3100048,COLLEGE POINT,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
2971,BRIDGEHAMPTON CHILD CARE & RECREATIONAL CENTER INC,,11-6036310,BRIDGEHAMPTON,NY,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
2972,BRIDGEPOINT BIBLE CHURCH,,74-1334355,HOUSTON,TX,501(C)3,70100,,FOR RECIPIENT'S EXEMPT PURPOSE
2973,BRIDGEPORT HOSPITAL FOUNDATION INC,,22-2908698,BRIDGEPORT,CT,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
2974,BRIDGEPORT RESCUE MISSION INC,,06-1362705,BRIDGEPORT,CT,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
2975,BRIDGEPORT ROMAN CATHOLIC DIOCESAN CORPORATION,,06-0737923,SHELTON,CT,501(C)3,124250,,FOR RECIPIENT'S EXEMPT PURPOSE
2976,BRIDGER SKI FOUNDATION,,81-0384359,BOZEMAN,MT,501(C)3,33000,,FOR RECIPIENT'S EXEMPT PURPOSE
2977,BRIDGERCARE,,81-0363189,BOZEMAN,MT,501(C)3,38000,,FOR RECIPIENT'S EXEMPT PURPOSE
2978,BRIDGES ACADEMY,,95-4659439,STUDIO CITY,CA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
2979,BRIDGES BALTIMORE INC,,87-1043861,BALTIMORE,MD,501(C)3,75000,,FOR RECIPIENT'S EXEMPT PURPOSE
2980,BRIDGES COMMUNITY CHURCH,,94-2235834,FREMONT,CA,501(C)3,120000,,FOR RECIPIENT'S EXEMPT PURPOSE
2981,BRIDGES TO EMPOWERMENT,,84-2403321,FRESNO,TX,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
2982,BRIDGETON AREA CHAMBER OF COMMERCE FOUNDATION INC,,16-1643462,BRIDGETON,NJ,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
2983,BRIDGEUSA GROUP,,82-3983123,SAN FRANCISCO,CA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
2984,BRIDGEWATER AREA COMMUNITY FOUINDATION INC,,83-1706093,BRIDGEWATER,VT,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
2985,BRIDGEWATER BAPTIST CHURCH OF MONTROSE PENNSYLVANI,,23-2235299,MONTROSE,PA,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
2986,BRIDGEWATER COLLEGE,,54-0506306,BRIDGEWATER,VA,501(C)3,40000,,FOR RECIPIENT'S EXEMPT PURPOSE
2987,BRIDGING ACCESS TO CARE INC,,11-3031208,BROOKLYN,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
2988,BRIDGING FOR TOMORROW,,46-1065368,HOUSTON,TX,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
2989,BRIDGING INCORPORATED,,41-1725396,BLOOMINGTON,MN,501(C)3,8200,,FOR RECIPIENT'S EXEMPT PURPOSE
2990,BRIDGING THE GAP IN VIRGINIA,,90-0453604,RICHMOND,VA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
2991,BRIGHAM YOUNG UNIVERSITY,,87-0217280,PROVO,UT,501(C)3,58600,,FOR RECIPIENT'S EXEMPT PURPOSE
2992,BRIGHT BEGINNINGS INC,,52-1697917,WASHINGTON,DC,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
2993,BRIGHT FUNDS FOUNDATION,,46-2109112,SAN JOSE,CA,501(C)3,102473,,FOR RECIPIENT'S EXEMPT PURPOSE
2994,BRIGHT PROMISES FOUNDATION,,36-2182047,CHICAGO,IL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
2995,BRIGHT PROSPECT,,52-2363234,POMONA,CA,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
2996,BRIGHT STAR COMMUNITY OUTREACH CORPORATION,,26-2007088,CHICAGO,IL,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
2997,BRIGHT STAR OF BETHLEHEM NFP,,38-3685603,LOVES PARK,IL,501(C)3,21500,,FOR RECIPIENT'S EXEMPT PURPOSE
2998,BRIGHTER HORIZON,,83-0995509,PHILADELPHIA,PA,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
2999,BRIGHTFOCUS FOUNDATION,,23-7337229,CLARKSBURG,MD,501(C)3,368762,,FOR RECIPIENT'S EXEMPT PURPOSE
3000,BRIGHTPOINT FOR CHILDREN INC,,26-0251918,MARIETTA,GA,501(C)3,8100,,FOR RECIPIENT'S EXEMPT PURPOSE
3001,BRIGHTS CREEK CONSERVANCY INC,,86-2138211,WILMINGTON,DE,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
3002,BRIGHTSPARK EARLY LEARNING SERVICES,,91-1465046,RENTON,WA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
3003,BRIGHTSTONE INC,,62-1783260,FRANKLIN,TN,501(C)3,11250,,FOR RECIPIENT'S EXEMPT PURPOSE
3004,BRIGID ALLIANCE INC,,82-3843989,NEW YORK,NY,501(C)3,194000,,FOR RECIPIENT'S EXEMPT PURPOSE
3005,BRING CHANGE 2 MIND,,01-0974537,SAN FRANCISCO,CA,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
3006,BRINGING HOPE HOME INC,,26-1222985,MALVERN,PA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
3007,BRINGING HOPE TO NIGERIA,,26-4192624,HUNTINGDON VY,PA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3008,BRINK TECHNOLOGY INC,,85-2919136,AUSTIN,TX,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
3009,BRIO HEALTH GLOBAL,,84-3324935,SANTA CLARA,CA,501(C)3,65000,,FOR RECIPIENT'S EXEMPT PURPOSE
3010,BRISTOL COMMUNITY COLLEGE FOUNDATI ON INC,,04-2707491,FALL RIVER,MA,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
3011,BRISTOL HOSPITAL DEVELOPMENT FOUNDATION INC,,22-2577740,BRISTOL,CT,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3012,BRISTOL RIVERSIDE THEATER CO INC,,23-2447302,BRISTOL,PA,501(C)3,25500,,FOR RECIPIENT'S EXEMPT PURPOSE
3013,BRISTOL TENNESSEE CITY SCHOOLS FOUNDATION,,62-1515414,BRISTOL,TN,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
3014,BRITEPATHS INC,,52-1596259,FAIRFAX,VA,501(C)3,10040,,FOR RECIPIENT'S EXEMPT PURPOSE
3015,BRITISH AMERICAN FOUNDATION OF TEXAS,,06-1807573,HOUSTON,TX,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
3016,BRITISH SCHOOLS AND UNIVERSITIES FOUNDATION INC,,13-6161189,NEW YORK,NY,501(C)3,217860,,FOR RECIPIENT'S EXEMPT PURPOSE
3017,BROACH FOUNDATION FOR BRAIN CANCER RESEARCH,,45-3853626,HOUSTON,TX,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
3018,BROAD AND LIBERTY INC,,83-4513582,MEDIA,PA,501(C)3,50500,,FOR RECIPIENT'S EXEMPT PURPOSE
3019,BROAD INSTITUTE INC,,26-3428781,CAMBRIDGE,MA,501(C)3,3976768,,FOR RECIPIENT'S EXEMPT PURPOSE
3020,BROAD RIVER WATERSHED ASSOCIATION INCORPORATED,,58-1989970,DANIELSVILLE,GA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3021,BROAD STREET MINISTRY,,20-2760310,PHILADELPHIA,PA,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
3022,BROADFUTURES INC,,46-3344842,WASHINGTON,DC,501(C)3,26500,,FOR RECIPIENT'S EXEMPT PURPOSE
3023,BROADMOOR BAPTIST CHURCH OF SHREVEPORT LOUISIANA,,72-0464885,SHREVEPORT,LA,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
3024,BROADMOOR BAPTIST CHURCH OF THE METRO BAPTIST ASSO,,64-0358085,MADISON,MS,501(C)3,67000,,FOR RECIPIENT'S EXEMPT PURPOSE
3025,BROADWAY ADVOCACY COALITION INC,,82-3374845,NEW YORK,NY,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
3026,BROADWAY BAPTIST CHURCH,,62-0556849,MARYVILLE,TN,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
3027,BROADWAY CARES-EQUITY FIGHTS AIDS INC,,13-3458820,NEW YORK,NY,501(C)3,96247,,FOR RECIPIENT'S EXEMPT PURPOSE
3028,BROADWAY CHRISTIAN CHURCH INC,,35-1308913,FORT WAYNE,IN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3029,BROADWAY COMMUNITY INC,,13-3652817,NEW YORK,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3030,BROADWAY DALLAS INC,,75-1104793,DALLAS,TX,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
3031,BROADWAY ROSE THEATRE CO,,93-1069099,TIGARD,OR,501(C)3,10250,,FOR RECIPIENT'S EXEMPT PURPOSE
3032,BROADWAY TRAINING CENTER OF WESTCHESTER INC,,13-3753610,HASTINGS HDSN,NY,501(C)3,25100,,FOR RECIPIENT'S EXEMPT PURPOSE
3033,BRODY HUBER FOUNDATION,,87-2831522,DENVER,CO,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3034,BROKEN WALL PROJECT,,47-1865416,BALTIMORE,MD,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
3035,BRONX CONSERVATORY OF MUSIC,,13-3580300,NEW YORK,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
3036,BRONX HOUSEHOLD OF FAITH INC,,51-0201807,BRONX,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3037,BRONX LACROSSE INC,,82-1991261,PURCHASE,NY,501(C)3,88500,,FOR RECIPIENT'S EXEMPT PURPOSE
3038,BRONX SCHOOL FOR MUSIC INC,,85-4066770,BRONX,NY,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
3039,BRONXVILLE SCHOOL FOUNDATION INC,,13-3637383,BRONXVILLE,NY,501(C)3,123750,,FOR RECIPIENT'S EXEMPT PURPOSE
3040,BROOK MINISTRIES INC,,26-3022738,FRISCO,TX,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
3041,BROOKE SCHOOL FOUNDATION,,30-0015324,ROSLINDALE,MA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
3042,BROOKINGS INSTITUTION,,53-0196577,WASHINGTON,DC,501(C)3,617500,,FOR RECIPIENT'S EXEMPT PURPOSE
3043,BROOKLINE COMMUNITY FOUNDATION INC,,04-2103944,BROOKLINE,MA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
3044,BROOKLINE COMMUNITY MENTAL HEALTH CENTER INC,,04-2263744,BROOKLINE,MA,501(C)3,232500,,FOR RECIPIENT'S EXEMPT PURPOSE
3045,BROOKLINE HIGH SCHOOL,,04-6001102,BROOKLINE,MA,501(C)3,6278,,FOR RECIPIENT'S EXEMPT PURPOSE
3046,BROOKLYN ACADEMY OF MUSIC INC,,11-2201344,BROOKLYN,NY,501(C)3,59950,,FOR RECIPIENT'S EXEMPT PURPOSE
3047,BROOKLYN AUTISM CENTER FOUNDATION,,20-5105629,BROOKLYN,NY,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
3048,BROOKLYN BOATWORKS INC,,27-1509754,BROOKLYN,NY,501(C)3,17501,,FOR RECIPIENT'S EXEMPT PURPOSE
3049,BROOKLYN BOTANIC GARDEN CORPORATION,,11-2417338,BROOKLYN,NY,501(C)3,99611,,FOR RECIPIENT'S EXEMPT PURPOSE
3050,BROOKLYN BRIDGE ANIMAL WELFARE COALITION INC,,26-1482964,BROOKLYN,NY,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
3051,BROOKLYN BRIDGE MANHATTAN,,86-1317846,NEW YORK,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
3052,BROOKLYN BRIDGE PARK CONSERVANCY INC,,13-3277651,BROOKLYN,NY,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
3053,BROOKLYN BUREAU OF COMMUNITY SERVICE,,11-1630780,BROOKLYN,NY,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
3054,BROOKLYN CHILDRENS MUSEUM CORP,,11-2495664,BROOKLYN,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
3055,BROOKLYN COLLEGE FOUNDATION INC,,11-1904329,BROOKLYN,NY,501(C)3,26600,,FOR RECIPIENT'S EXEMPT PURPOSE
3056,BROOKLYN COMMUNITY BAIL FUND INC,,90-1014588,BROOKLYN,NY,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
3057,BROOKLYN COMMUNITY FOUNDATION,,11-3422729,BROOKLYN,NY,501(C)3,4027300,,FOR RECIPIENT'S EXEMPT PURPOSE
3058,BROOKLYN COMMUNITY HOUSING AND SERVICES INC,,11-2549027,BROOKLYN,NY,501(C)3,43000,,FOR RECIPIENT'S EXEMPT PURPOSE
3059,BROOKLYN HEIGHTS ASSOCIATION INC,,11-1504005,BROOKLYN,NY,501(C)3,9900,,FOR RECIPIENT'S EXEMPT PURPOSE
3060,BROOKLYN HEIGHTS MONTESSORI SCHOOL,,11-6044329,BROOKLYN,NY,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
3061,BROOKLYN HEIGHTS SYNAGOGUE,,11-2404508,BROOKLYN,NY,501(C)3,67500,,FOR RECIPIENT'S EXEMPT PURPOSE
3062,BROOKLYN INSTITUTE OF ARTS AND SCIENCES,,11-1672743,BROOKLYN,NY,501(C)3,226805,,FOR RECIPIENT'S EXEMPT PURPOSE
3063,BROOKLYN JESUIT PREP,,20-0108663,BROOKLYN,NY,501(C)3,113699,,FOR RECIPIENT'S EXEMPT PURPOSE
3064,BROOKLYN LABORATORY CHARTER SCHOOLS,,46-4341617,BROOKLYN,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3065,BROOKLYN PUBLIC LIBRARY,,11-1904261,BROOKLYN,NY,501(C)3,476550,,FOR RECIPIENT'S EXEMPT PURPOSE
3066,BROOKLYN PUBLIC SCHOOL 9 PTO INC,,27-0599632,BROOKLYN,NY,501(C)3,5250,,FOR RECIPIENT'S EXEMPT PURPOSE
3067,BROOKS SCHOOL,,04-2130844,NORTH ANDOVER,MA,501(C)3,325000,,FOR RECIPIENT'S EXEMPT PURPOSE
3068,BROOKSTONE SCHOOLS OF MECKLENBURG COUNTY,,56-2221108,CHARLOTTE,NC,501(C)3,35000,,FOR RECIPIENT'S EXEMPT PURPOSE
3069,BROOKWOOD COMMUNITY CHURCH INC,,57-1021565,SIMPSONVILLE,SC,501(C)3,17500,,FOR RECIPIENT'S EXEMPT PURPOSE
3070,BROOKWOOD SCHOOL INCORPORATED,,04-2227413,MANCHESTER,MA,501(C)3,22500,,FOR RECIPIENT'S EXEMPT PURPOSE
3071,BROOME ANIMAL SANCTUARY & FARM INCORPORATED,,81-1324382,MIDDLEBURGH,NY,501(C)3,120000,,FOR RECIPIENT'S EXEMPT PURPOSE
3072,BROOME STREET ACADEMY,,27-4367067,NEW YORK,NY,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
3073,BROOMFIELD UNITED METHODIST CHURCH,,84-6067150,BROOMFIELD,CO,501(C)3,40950,,FOR RECIPIENT'S EXEMPT PURPOSE
3074,BROOTEN COMMUNITY FOUNDATION,,27-0590642,BROOTEN,MN,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
3075,BROPHY COLLEGE PREPARATORY,,86-0119984,PHOENIX,AZ,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
3076,BROTHER BENNO FOUNDATION INC,,33-0051575,OCEANSIDE,CA,501(C)3,153000,,FOR RECIPIENT'S EXEMPT PURPOSE
3077,BROTHER BILLS HELPING HAND,,75-6027740,DALLAS,TX,501(C)3,15750,,FOR RECIPIENT'S EXEMPT PURPOSE
3078,BROTHER BRYAN RESCUE MISSION,,63-0322672,BIRMINGHAM,AL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
3079,BROTHER RICE HIGH SCHOOL,,36-2345181,CHICAGO,IL,501(C)3,30950,,FOR RECIPIENT'S EXEMPT PURPOSE
3080,BROTHER RICE HIGH SCHOOL FOUNDATION INC,,46-2743063,OAK BROOK,IL,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
3081,BROTHER WOLF ANIMAL RESCUE INC,,20-8787719,ASHEVILLE,NC,501(C)3,278000,,FOR RECIPIENT'S EXEMPT PURPOSE
3082,BROTHERHOOD ACADEMY CORPORATION,,87-4749692,SALADO,TX,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3083,BROTHERHOOD SYNAGOGUE,,13-1924235,NEW YORK,NY,501(C)3,6605,,FOR RECIPIENT'S EXEMPT PURPOSE
3084,BROTHERS BROTHER FOUNDATION,,34-6562544,PITTSBURGH,PA,501(C)3,27500,,FOR RECIPIENT'S EXEMPT PURPOSE
3085,BROTHERS FOR LIFE,,91-2105756,SEATTLE,WA,501(C)3,618800,,FOR RECIPIENT'S EXEMPT PURPOSE
3086,BROTHERS FOR LIFE ORGANIZATION INC,,85-3011289,SEATTLE,WA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3087,BROTHERS KEEPER,,37-1757836,JOHNSON CITY,TN,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
3088,BROTHERS OF THE CHRISTIAN SCHOOLS DISTRICT OF EAST,,27-0161049,EATONTOWN,NJ,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
3089,BROTHERS OF THE ORDER OF HERMITS OF ST AUGUSTINE,,23-1600614,VILLANOVA,PA,501(C)3,67000,,FOR RECIPIENT'S EXEMPT PURPOSE
3090,BROTHERS OF THE SACRED HEART,,72-0488665,BATON ROUGE,LA,501(C)3,5250,,FOR RECIPIENT'S EXEMPT PURPOSE
3091,BROWARD EDUCATION FOUNDATION INC,,59-2359433,FT LAUDERDALE,FL,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
3092,BROWARD PERFORMING ARTS FOUNDATION INC,,59-2657043,FT LAUDERDALE,FL,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
3093,BROWN UNIVERSITY OF PROVIDENCE,,05-0258809,PROVIDENCE,RI,501(C)3,1526381,,FOR RECIPIENT'S EXEMPT PURPOSE
3094,BROWNELL TALBOT SCHOOL,,47-0376595,OMAHA,NE,501(C)3,125000,,FOR RECIPIENT'S EXEMPT PURPOSE
3095,BROWNING SCHOOL,,13-1623918,NEW YORK,NY,501(C)3,12502,,FOR RECIPIENT'S EXEMPT PURPOSE
3096,BROWNSBURG EDUCATION FOUNDATION INC,,31-1228189,BROWNSBURG,IN,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
3097,BRUCE MUSEUM INC,,23-7105904,GREENWICH,CT,501(C)3,53500,,FOR RECIPIENT'S EXEMPT PURPOSE
3098,BRUMBY ELEMENTARY SCHOOL FOUNDATION INC,,20-0288747,MARIETTA,GA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3099,BRUNSWICK FAMILY ASSISTANCE AGENCY INC,,56-1309961,SHALLOTTE,NC,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
3100,BRUNSWICK NAVAL AVIATION MUSEUM,,27-0926866,BRUNSWICK,ME,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3101,BRUNSWICK SCHOOL INC,,06-0646562,GREENWICH,CT,501(C)3,286000,,FOR RECIPIENT'S EXEMPT PURPOSE
3102,BRUSH PRAIRIE BAPTIST CHURCH,,91-1239116,VANCOUVER,WA,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
3103,BRYAN AREA FOUNDATION,,23-7041310,BRYAN,OH,501(C)3,5660,,FOR RECIPIENT'S EXEMPT PURPOSE
3104,BRYAN FOUNDATION,,23-7005720,LINCOLN,NE,501(C)3,750000,,FOR RECIPIENT'S EXEMPT PURPOSE
3105,BRYAN MEDICAL CENTER,,47-0376552,LINCOLN,NE,501(C)3,39000,,FOR RECIPIENT'S EXEMPT PURPOSE
3106,BRYANT UNIVERSITY,,05-0258810,SMITHFIELD,RI,501(C)3,45000,,FOR RECIPIENT'S EXEMPT PURPOSE
3107,BRYANT YOUTH ASSOCIATION INC,,94-3417100,BRYANT,AR,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
3108,BRYN ATHYN CHURCH OF THE NEW JERUSALEM,,23-1445612,BRYN ATHYN,PA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
3109,BRYN ATHYN FIRE CO,,23-2473628,BRYN ATHYN,PA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
3110,BRYN MAWR BEAUTIFUL FOUNDATION,,23-2762433,BRYN MAWR,PA,501(C)3,28500,,FOR RECIPIENT'S EXEMPT PURPOSE
3111,BRYN MAWR COLLEGE,,23-1352621,BRYN MAWR,PA,501(C)3,21500,,FOR RECIPIENT'S EXEMPT PURPOSE
3112,BRYN MAWR COLLEGE ALUMNAE ASSN,,23-1352056,BRYN MAWR,PA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
3113,BRYN MAWR HOSPITAL FOUNDATION,,23-2179020,BRYN MAWR,PA,501(C)3,84500,,FOR RECIPIENT'S EXEMPT PURPOSE
3114,BRYN MAWR PRESBYTERIAN CHURCH,,23-1352374,BRYN MAWR,PA,501(C)3,90200,,FOR RECIPIENT'S EXEMPT PURPOSE
3115,BRYN MAWR PRESBYTERIAN CHURCH FOUNDATION,,23-2884108,BRYN MAWR,PA,501(C)3,61810,,FOR RECIPIENT'S EXEMPT PURPOSE
3116,BRYN MAWR REHABILITATION FOUNDATION,,23-2507348,MALVERN,PA,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
3117,BRYN MAWR SCHOOL FOR GIRLS OF BALTIMORE CITY,,52-0258140,BALTIMORE,MD,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
3118,BRYN MAWR THEATER FILM INSTITUTE,,04-3682610,BRYN MAWR,PA,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
3119,BSF INTERNATIONAL LLC,,38-3739504,SAN ANTONIO,TX,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
3120,BTH INTERNATIONAL,,27-4387102,SAN DIEGO,CA,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
3121,BUCK HILL ART ASSOCIATION,,23-6297428,BUCK HILL FLS,PA,501(C)3,20800,,FOR RECIPIENT'S EXEMPT PURPOSE
3122,BUCK HILL COMMUNITY SERVICES COMMITTEE,,23-6295968,BUCK HILL FLS,PA,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
3123,BUCK INSTITUTE FOR RESEARCH ON AGING,,94-3030609,NOVATO,CA,501(C)3,250000,,FOR RECIPIENT'S EXEMPT PURPOSE
3124,BUCK SQUAD,,86-3283259,CHARLOTTESVLE,VA,501(C)3,11500,,FOR RECIPIENT'S EXEMPT PURPOSE
3125,BUCKET MINISTRY,,81-3684524,FATE,TX,501(C)3,42500,,FOR RECIPIENT'S EXEMPT PURPOSE
3126,BUCKHORN CHILDRENS FOUNDATION INC,,61-1211070,BUCKHORN,KY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
3127,BUCKHORN PUBLIC ARTS INC,,92-3949718,ASPEN,CO,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
3128,BUCKINGHAM BROWNE AND NICHOLS SCHOOL,,04-2103751,CAMBRIDGE,MA,501(C)3,63000,,FOR RECIPIENT'S EXEMPT PURPOSE
3129,BUCKLAND-SHELBURNE ELEMENTARY PARENT-TEACHERS ORGA,,33-1624972,SHELBURNE FLS,MA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
3130,BUCKLEY INSTITUTE INC,,27-5131268,NEW HAVEN,CT,501(C)3,213270,,FOR RECIPIENT'S EXEMPT PURPOSE
3131,BUCKLEY SCHOOL,,95-1750023,SHERMAN OAKS,CA,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
3132,BUCKLEY SCHOOL IN THE CITY OF NEW YORK,,13-1837409,NEW YORK,NY,501(C)3,62600,,FOR RECIPIENT'S EXEMPT PURPOSE
3133,BUCKNELL UNIVERSITY,,24-0772407,LEWISBURG,PA,501(C)3,629750,,FOR RECIPIENT'S EXEMPT PURPOSE
